-0.023122571076177625;-0.5282795933523345
-0.023122657368583613;-0.5282786967593918
-0.023122569494623865;-0.5282790049572971
-0.023122322481860066;-0.5282804790433312
-0.023122487784655546;-0.5282789934105935
-0.02312228295729063;-0.5282801408061735
-0.02312227442259138;-0.5282801560062192
-0.023122449021267838;-0.528278680949657
-0.02312243583167569;-0.5282787217443957
-0.023122168175919916;-0.5282804580084134
-0.023122465910848874;-0.5282782437290592
-0.023122376273944287;-0.5282786709717077
-0.02312236214428154;-0.5282787173921185
-0.023122509401379377;-0.5282768699503047
-0.023122509401379526;-0.5282768699503047
-0.02312250940137951;-0.5282768699503048
-0.023122509401379457;-0.5282768699503048
-0.02312250940137945;-0.5282768699503048
-0.023122509401379533;-0.5282768699503048
-0.023122509401379495;-0.5282768699503048
-0.023122509401379495;-0.5282768699503048
-0.023122509401379464;-0.5282768699503048
-0.023122509401379405;-0.5282768699503048
-0.02312250940137943;-0.5282768699503048
-0.023122509401379495;-0.5282768699503048
-0.023122509401379537;-0.5282768699503048
-0.023122509401379693;-0.5282768699503048
-0.023122509401379755;-0.5282768699503048
-0.023122509401379707;-0.5282768699503048
-0.023122509401379727;-0.5282768699503048
-0.023122509401379755;-0.5282768699503048
-0.02312250940137981;-0.5282768699503048
-0.023122509401379818;-0.5282768699503048
-0.023122509401379873;-0.5282768699503048
-0.02312250940137984;-0.5282768699503048
-0.02312250940137984;-0.5282768699503048
-0.02312250940137986;-0.5282768699503048
-0.023122509401379887;-0.5282768699503048
-0.02312250940138001;-0.5282768699503048
-0.023122509401380113;-0.5282768699503048
-0.02312250940138008;-0.5282768699503048
-0.023122509401380033;-0.5282768699503048
-0.023122509401380033;-0.5282768699503048
-0.02312250940138013;-0.5282768699503048
-0.023122509401380123;-0.5282768699503048
-0.02312250940138023;-0.5282768699503048
-0.02312250940138025;-0.5282768699503048
-0.02312250940138017;-0.5282768699503047
-0.023122509401380185;-0.5282768699503047
-0.023122509401380237;-0.5282768699503047
-0.023122509401380272;-0.5282768699503047
-0.023122509401380345;-0.5282768699503047
-0.023122509401380338;-0.5282768699503047
-0.02312250940138027;-0.5282768699503047
-0.023122509401380276;-0.5282768699503047
-0.023122509401380328;-0.5282768699503047
